sample_id,tepname,temp,tepvalue
6890,Z,"[90.36776, 100.6513, 120.4495, 141.3878, 161.1803, 181.3503, 201.9073, 221.7042, 241.1254, 261.3024, 281.1314, 300.576, 321.1708, 340.2366, 361.2411, 381.0972, 400.5771, 411.2735]","[0.0006735537, 0.0007677686, 0.001005785, 0.001273554, 0.001556198, 0.001868595, 0.002136364, 0.002384298, 0.002587603, 0.002845455, 0.002840496, 0.002860331, 0.002830579, 0.002830579, 0.002577686, 0.002359504, 0.002101653, 0.001947934]"
6891,Z,"[90.36776, 100.6513, 120.4495, 141.3878, 161.1803, 181.3503, 201.9073, 221.7042, 241.1254, 261.3024, 281.1314, 300.576, 321.1708, 340.2366, 361.2411, 381.0972, 400.5771, 411.2735]","[0.0006735537, 0.0007677686, 0.001005785, 0.001273554, 0.001556198, 0.001868595, 0.002136364, 0.002384298, 0.002587603, 0.002845455, 0.002840496, 0.002860331, 0.002830579, 0.002830579, 0.002577686, 0.002359504, 0.002101653, 0.001947934]"
6889,Z,,[]
9823,Z,"[81.7082, 97.28453, 120.3245, 139.4704, 164.1329, 188.1464, 217.352, 237.1469, 267.0016, 297.8297, 323.1412, 347.8037]","[2.334559e-05, 3.185594e-05, 4.632353e-05, 5.908905e-05, 7.951389e-05, 0.0001050449, 0.0001424905, 0.0001705746, 0.0002207857, 0.0002684436, 0.000327165, 0.0003969499]"
9827,Z,"[82.35722, 97.28453, 120.3245, 139.4704, 164.4574, 188.4709, 217.6765, 237.1469, 266.6771, 298.4787, 324.1147, 347.8037]","[2.079248e-05, 2.589869e-05, 3.526008e-05, 4.377042e-05, 5.228077e-05, 6.419526e-05, 7.951389e-05, 8.71732e-05, 0.0001016408, 0.0001135553, 0.0001339801, 0.000156107]"
6892,Z,"[85.5112, 102.506, 124.587, 143.444, 162.284, 191.133, 220.455, 240.256, 269.835, 299.915, 302.7]","[0.000807143, 0.000989415, 0.00153691, 0.00174255, 0.0020934, 0.00257516, 0.00298665, 0.0030986, 0.00330868, 0.00321898, 0.00332665]"
6895,Z,"[104.625, 151.144, 174.172, 196.952, 218.122, 229.084, 241.874, 255.117, 258.891, 259.595, 294.777, 296.642, 301.086, 303.655]","[0.000806696, 0.00168148, 0.00209312, 0.00264528, 0.00300544, 0.00295366, 0.00321566, 0.00359006, 0.00320589, 0.00316372, 0.00330341, 0.00330337, 0.00317212, 0.00313459]"
6893,Z,"[87.5212, 91.0106, 94.726, 108.451, 142.641, 166.411, 184.569, 184.563, 229.323, 242.374, 273.413, 284.38, 297.69, 298.403, 306.8, 310.558]","[0.00156119, 0.001622, 0.0017437, 0.00198693, 0.0026325, 0.00268347, 0.00289382, 0.00294534, 0.00289745, 0.00292525, 0.00261071, 0.00251677, 0.00231037, 0.00219794, 0.00214622, 0.00190258]"
6894,Z,"[91.4915, 105.455, 110.103, 113.134, 123.391, 150.154, 166.225, 187.909, 221.231, 248.298, 251.332, 253.896, 258.111, 268.135, 290.982, 301.971, 306.181, 309.679, 311.086, 314.351]","[0.00149553, 0.00169192, 0.00180891, 0.00179947, 0.00179455, 0.00216863, 0.00228535, 0.00223332, 0.0023309, 0.00209607, 0.0020679, 0.00206315, 0.0019038, 0.00189888, 0.00186556, 0.00157959, 0.00145771, 0.00144358, 0.00137329, 0.00136384]"
6896,Z,"[83.3085, 101.192, 122.653, 141.729, 161.103, 190.313, 219.821, 239.493, 269.3, 300.894]","[0.000816031, 0.00103297, 0.00133267, 0.00158515, 0.00181967, 0.0021595, 0.0024933, 0.00279337, 0.00310325, 0.0030728]"
6897,Z,"[103.279, 108.942, 116.095, 133.383, 145.306, 158.42, 171.535, 177.496, 191.803, 215.946, 238.003, 252.012, 281.222, 285.097, 287.481, 292.548, 296.423, 298.51, 298.808]","[0.00207628, 0.00207509, 0.00218692, 0.00243977, 0.002652, 0.00279836, 0.0028493, 0.00278245, 0.00299418, 0.00312035, 0.00310978, 0.0031665, 0.00296358, 0.00293295, 0.00290263, 0.0028479, 0.00281727, 0.00287648, 0.00267959]"
6898,Z,"[102.683, 107.452, 131.595, 154.844, 168.852, 190.015, 215.946, 219.225, 239.493, 251.416, 255.887, 261.848, 273.77, 279.732, 287.779, 293.145, 297.019, 297.615, 301.49, 302.981]","[0.00177819, 0.00195612, 0.00213597, 0.00232197, 0.00256955, 0.00261881, 0.00266707, 0.00274392, 0.00239377, 0.00242706, 0.00244402, 0.00236524, 0.00227329, 0.00220048, 0.00210933, 0.00205453, 0.00182709, 0.00201782, 0.0019514, 0.00190934]"
6900,Z,"[130.655, 150.74, 183.245, 183.51, 217.072, 250.106, 311.152]","[0.0014698, 0.00160738, 0.0019396, 0.00201678, 0.00216107, 0.00225839, 0.00227517]"
6904,Z,"[108.721, 121.67, 129.07, 146.776, 150.74, 157.082, 175.317, 185.095, 189.323, 200.951, 225.529, 236.364, 249.313, 258.298, 302.431, 306.395]","[0.00126174, 0.00144966, 0.0015, 0.00170134, 0.00175503, 0.00180201, 0.00210738, 0.00209732, 0.00208725, 0.00230872, 0.0024094, 0.00237919, 0.00234899, 0.00235906, 0.00246309, 0.00241275]"
6903,Z,"[110.307, 112.949, 124.841, 136.734, 142.812, 163.161, 202.008, 230.285, 249.049, 294.767]","[0.00124497, 0.00129866, 0.00139933, 0.00164094, 0.00155705, 0.00186913, 0.0022047, 0.0022047, 0.0022047, 0.0024094]"
6906,Z,"[107.664, 134.355, 151.268, 156.554, 180.603, 188.795, 241.649, 254.07, 267.812, 296.882]","[0.00154027, 0.00188591, 0.00206711, 0.00204698, 0.00199664, 0.00201678, 0.00157383, 0.00171141, 0.00164094, 0.00138255]"
6905,Z,"[109.514, 130.391, 139.641, 172.674, 197.516, 208.615, 240.592, 254.598, 295.032]","[0.00159396, 0.00192953, 0.0019698, 0.00203691, 0.00183893, 0.00192953, 0.0017349, 0.00160403, 0.00132886]"
7438,Z,"[299.735, 309.823, 319.646, 329.735, 340.354, 349.646, 360, 370.088, 379.912, 390.265, 399.823, 409.912, 420, 429.823, 439.912, 450.265, 459.558, 469.912, 480, 489.558, 499.912, 510.265, 519.823, 530.177, 540.265, 550.088]","[0.00173359, 0.00178828, 0.00181562, 0.00185391, 0.00187578, 0.00191406, 0.00193594, 0.00194687, 0.00195234, 0.00197969, 0.00196328, 0.00194141, 0.00195234, 0.00194141, 0.00190859, 0.00187031, 0.0018375, 0.00178828, 0.00173906, 0.00167344, 0.00160234, 0.00153125, 0.00146016, 0.00139453, 0.00133437, 0.00124687]"
7440,Z,"[299.735, 309.823, 319.381, 329.469, 339.823, 349.381, 359.735, 370.088, 379.646, 389.735, 399.558, 409.646, 419.735, 429.823, 439.381, 450, 459.558, 469.646, 480, 489.823, 499.646, 510, 519.558, 529.912, 540, 549.558]","[0.00302422, 0.00302969, 0.00300781, 0.00296953, 0.00293125, 0.00287109, 0.00279453, 0.00268516, 0.00257031, 0.00247734, 0.00233516, 0.00217656, 0.00201797, 0.00188125, 0.00168984, 0.00154219, 0.00137266, 0.00121406, 0.00107734, 0.000946094, 0.000820312, 0.000705469, 0.000607031, 0.000508594, 0.000432031, 0.000366406]"
7001,Z,"[223.575, 233.471, 244.594, 252.794, 263.039, 274.12, 283.718, 292.904, 304.947, 313.877, 324.85]","[0.00224901, 0.00235113, 0.00245323, 0.00248122, 0.00251064, 0.00256081, 0.00254871, 0.00253216, 0.0025096, 0.00243075, 0.00235036]"
7002,Z,"[223.905, 233.812, 244.913, 253.114, 263.157, 274.62, 283.403, 292.585, 303.807, 314.794, 324.15]","[0.00265256, 0.00276804, 0.00284343, 0.0028729, 0.00290381, 0.00292282, 0.0029137, 0.0028927, 0.00286572, 0.00280165, 0.00274355]"
7003,Z,"[222.194, 232.443, 243.956, 251.351, 263.035, 274.086, 253.166, 273.617, 282.653, 283.709, 290.823, 292.269, 303.914, 315.32, 324.286]","[0.00280987, 0.00284374, 0.00292358, 0.00296642, 0.00300471, 0.00301927, 0.0029367, 0.00294658, 0.0029968, 0.00303832, 0.0029877, 0.00300547, 0.00299628, 0.00294555, 0.00290972]"
7004,Z,"[223.4, 233.693, 244.766, 252.753, 262.812, 275.292, 284.475, 291.816, 292.652, 303.461, 313.462, 322.62]","[0.00278462, 0.0028719, 0.00291317, 0.00293078, 0.00298246, 0.00299402, 0.0029745, 0.00295207, 0.0029743, 0.00294288, 0.00292334, 0.00287267]"
7005,Z,"[223.588, 232.643, 252.283, 252.722, 262.978, 273.812, 281.793, 290.558, 303.625, 313.824, 323.204]","[0.00276533, 0.0028378, 0.0028566, 0.00289369, 0.00293497, 0.00293471, 0.0029449, 0.00291352, 0.00289391, 0.00286547, 0.00283705]"
7006,Z,"[222.056, 233.749, 244.633, 253.033, 263.277, 273.326, 281.725, 292.341, 304.843, 313.827, 322.61]","[0.00214073, 0.00219089, 0.00225145, 0.0022735, 0.00230144, 0.00233976, 0.00236181, 0.00234374, 0.00238349, 0.00236992, 0.0023608]"
6881,Z,"[102.2472, 150, 200, 250.7491, 257.8652, 301.3109]","[0.001298302, 0.001995196, 0.002484025, 0.002903499, 0.002903334, 0.002685073]"
9824,Z,"[82.72553, 97.69674, 121.3052, 139.7313, 164.4914, 188.0998, 218.0422, 237.62, 266.9866, 298.0806, 323.9923, 347.6008]","[9.06801e-06, 1.057935e-05, 1.813602e-05, 1.964736e-05, 2.418136e-05, 4.231738e-05, 7.405542e-05, 8.463476e-05, 0.0001027708, 0.0001360202, 0.0001617128, 0.0001934509]"
9825,Z,"[140.3071, 165.0672, 188.0998, 218.0422, 237.62, 266.9866, 298.6564, 323.9923, 348.1766]","[4.685139e-05, 6.801008e-05, 8.916877e-05, 0.0001148615, 0.0001329975, 0.0001647355, 0.0002267003, 0.0002675063, 0.0003264484]"
9826,Z,"[82.14971, 97.69674, 120.7294, 139.7313, 164.4914, 188.6756, 218.0422, 237.62, 266.9866, 299.2322, 323.9923, 348.1766]","[1.511335e-05, 1.964736e-05, 2.871537e-05, 3.778338e-05, 4.685139e-05, 5.743073e-05, 6.952141e-05, 8.010076e-05, 9.521411e-05, 0.0001073048, 0.0001269521, 0.0001481108]"
9938,Z,"[297.398, 322.588, 372.617, 422.632, 472.769, 522.757, 573.254]","[0.00293616, 0.00322852, 0.00260203, 0.00206325, 0.000735084, 0.000371718, 0.000196301]"
9939,Z,"[298.355, 323.566, 372.932, 422.862, 473.313, 523.253, 573.202, 623.695, 673.102]","[0.000192124, 0.000350835, 0.000547136, 0.000563842, 0.000689141, 0.000643198, 0.000534606, 0.000384248, 0.000313246]"
9940,Z,"[297.79, 323.005, 372.906, 422.799, 473.254, 523.211, 573.122, 623.077]","[0.000380072, 0.000509547, 0.0007142, 0.000977327, 0.00107339, 0.000914678, 0.00105668, 0.000914678]"
8449,Z,"[103.385, 161.979, 184.223, 271.571, 298.698, 323.112, 348.611, 398.524, 423.481, 445.725, 469.596, 495.638, 520.595, 548.264, 569.423]","[0.00021517, 0.000757418, 0.000953693, 0.00188516, 0.0020149, 0.00198496, 0.00192176, 0.00152255, 0.00127305, 0.000980306, 0.000810645, 0.000634331, 0.000441384, 0.000311643, 0.00023513]"
8450,Z,"[111.523, 139.193, 182.595, 210.807, 248.242, 271.029, 298.698, 333.963, 354.036, 386.046, 420.226, 453.863, 492.383, 540.668, 569.423]","[0.000411444, 0.000704192, 0.00114664, 0.00156913, 0.00199162, 0.00213799, 0.00211803, 0.00202156, 0.00185855, 0.00158244, 0.00118989, 0.000903792, 0.000534531, 0.000311643, 0.000198536]"
8451,Z,"[127.257, 185.308, 218.403, 248.242, 287.847, 321.484, 350.781, 380.078, 411.003, 446.267, 480.99, 520.595, 568.88]","[0.000640985, 0.00125975, 0.00204152, 0.00211803, 0.00237418, 0.00219787, 0.00199494, 0.0016656, 0.00125642, 0.000897139, 0.000587758, 0.000311643, 0.000161943]"
8452,Z,"[172.287, 201.584, 218.945, 230.881, 247.157, 275.911, 320.399, 349.154, 376.823, 438.129, 471.224, 507.574, 536.328, 567.253]","[0.00110339, 0.00176873, 0.00188184, 0.00200492, 0.00228436, 0.00252056, 0.00222448, 0.00202821, 0.00171218, 0.000873852, 0.000544511, 0.000278377, 0.000155289, 8.54291e-05]"
8453,Z,"[136.48, 159.809, 185.308, 204.297, 237.934, 237.934, 252.582, 294.358, 325.282, 346.441, 355.664, 369.227, 411.545, 425.109, 447.895, 485.33, 529.818]","[0.000863872, 0.00119987, 0.0016157, 0.00188516, 0.00219454, 0.00227106, 0.00249727, 0.0024008, 0.00207146, 0.00208809, 0.00171218, 0.00165895, 0.00114331, 0.000993613, 0.000614371, 0.00033493, 0.000151963]"
8454,Z,"[121.832, 147.331, 178.798, 207.552, 243.359, 268.316, 300.868, 327.995, 356.749, 387.131, 417.513, 447.352, 478.277, 508.659, 537.956]","[0.000837259, 0.00110007, 0.00147598, 0.00202156, 0.00215795, 0.00231098, 0.00208809, 0.00174212, 0.00144271, 0.0011666, 0.000737458, 0.00042475, 0.000231803, 0.000125349, 7.21224e-05]"
8448,Z,"[122.656, 148.437, 176.563, 204.687, 219.531, 239.844, 277.344, 297.656, 322.656, 346.875, 373.438, 399.219, 424.219, 446.875, 471.875, 500, 524.219, 549.219, 574.219]","[0.000407186, 0.00057006, 0.000900599, 0.00112575, 0.00125509, 0.00138443, 0.00166228, 0.00173892, 0.00179641, 0.00179162, 0.00163353, 0.00148982, 0.00131257, 0.0011018, 0.000905389, 0.000723353, 0.00057006, 0.000411976, 0.000311377]"
8436,Z,"[199.449, 212.884, 223.006, 233.129, 243.873, 253.998, 268.256, 281.274, 287.267, 291.192, 295.531, 307.514, 317.226, 327.354, 337.278, 347.611, 355.672, 364.353]","[0.00401446, 0.00385355, 0.0038973, 0.00392243, 0.00392277, 0.00389826, 0.00383666, 0.00379983, 0.00376279, 0.00377532, 0.00378787, 0.00379444, 0.00375131, 0.00362753, 0.00346031, 0.00336756, 0.00328094, 0.00318814]"
8437,Z,"[199.386, 203.689, 212.752, 222.495, 232.689, 243.561, 253.527, 264.175, 269.384, 288.195, 294.31, 297.936, 304.278, 315.154, 325.579, 335.777, 345.974, 354.586, 360.704]","[0.0042449, 0.00426531, 0.00418367, 0.00408844, 0.00407483, 0.00406122, 0.00406122, 0.00398639, 0.00401361, 0.00371429, 0.00371429, 0.00367347, 0.00366667, 0.00357143, 0.00339456, 0.00327211, 0.00314966, 0.00301361, 0.00295238]"
10561,Z,"[297.1096, 359.758, 397.2166, 435.7114]","[0.003007307, 0.002262779, 0.001547345, 0.0009092962]"
10562,Z,"[296.7488, 323.2975, 346.8963, 370.4951, 398.5187, 425.8049, 447.9288, 470.7901, 496.6013, 526.0999]","[0.002810958, 0.002911301, 0.002912341, 0.002748092, 0.002495884, 0.002111412, 0.001825886, 0.001430199, 0.0010677, 0.0007604606]"
10563,Z,"[298.2237, 320.3476, 346.1588, 371.9701, 398.5187, 420.6426, 447.1913, 470.7901, 495.8639, 520.9376]","[0.002899177, 0.003329904, 0.003485312, 0.003376257, 0.00302481, 0.00248584, 0.001781776, 0.001066563, 0.0005387422, 0.0001541725]"
10875,Z,"[20.97321, 31.57821, 41.09207, 50.50533, 59.87216, 71.4383, 80.77417, 90.65329, 100.5077, 110.9347, 120.8076, 130.6759, 141.0967, 150.9604, 161.3765, 170.6969, 181.1131, 190.9799, 200.8543, 210.7195, 220.5909, 231.0117, 250.7576, 260.6367, 279.8378]","[0.0006849608, 0.0018894, 0.003150299, 0.003678816, 0.00386931, 0.004070824, 0.004035969, 0.003955983, 0.003695717, 0.003604402, 0.003479346, 0.003320487, 0.003184102, 0.002991441, 0.002821253, 0.002673724, 0.002503537, 0.002333411, 0.002219622, 0.002038229, 0.001901905, 0.00176552, 0.001515408, 0.001435421, 0.001219173]"
10874,Z,"[20.9113, 30.31372, 40.8336, 50.25305, 60.21111, 71.2665, 80.64262, 89.44607, 100.4117, 109.7599, 120.1963, 130.6248, 141.0487, 150.3707, 161.344, 170.6598, 180.4909, 191.5076, 200.8358, 210.7118, 220.0306, 230.4546, 269.9618, 290.2633]","[0.0002342635, 0.0006839083, 0.001268638, 0.001842225, 0.002336878, 0.002820139, 0.003078237, 0.003167386, 0.002997137, 0.003052421, 0.00302871, 0.002948662, 0.002834811, 0.00269855, 0.002584637, 0.002403306, 0.001974029, 0.002175605, 0.002084413, 0.001981892, 0.001823095, 0.001709245, 0.001321694, 0.00111659]"
10889,Z,"[308.4416, 313.6364, 321.4286, 326.6234, 331.8182, 338.3117, 346.1039, 353.2468, 360.3896, 366.2338, 372.0779, 378.5714, 386.3636, 396.1039, 400.6494, 407.1429, 412.987, 422.7273, 430.5195, 434.4156, 442.2078, 448.0519, 452.5974, 459.7403, 464.9351, 473.3766, 479.8701, 488.961, 494.8052, 501.9481, 507.7922, 524.026, 520.7792, 548.0519, 527.9221, 532.4675, 538.961, 554.5455, 562.3377, 573.3766]","[0.4833661, 0.4931897, 0.5160553, 0.525879, 0.5454588, 0.5552993, 0.5684088, 0.5880139, 0.601115, 0.6174512, 0.6207792, 0.6371239, 0.6437293, 0.6601161, 0.6666793, 0.6700158, 0.679848, 0.6864787, 0.6930842, 0.6963869, 0.6997403, 0.7030683, 0.7063795, 0.7162285, 0.7195481, 0.7229099, 0.7197424, 0.7198606, 0.7199366, 0.7200296, 0.7201056, 0.7073086, 0.7105184, 0.7141252, 0.7171154, 0.7139225, 0.714007, 0.7109577, 0.711059, 0.7144547]"
10879,Z,"[298.0519, 301.9481, 307.1429, 312.987, 322.0779, 327.2727, 330.5195, 335.7143, 340.2597, 346.1039, 353.8961, 360.3896, 366.8831, 372.0779, 379.2208, 384.4156, 390.2597, 397.4026, 402.5974, 406.4935, 410.3896, 415.5844, 421.4286, 425.974, 430.5195, 437.013, 445.4545, 450.6494, 455.1948, 459.7403, 464.9351, 470.1299, 472.0779, 476.6234, 479.8701, 483.7662, 488.961, 496.7532, 503.2468, 507.7922, 514.2857, 522.0779, 530.5195, 537.013, 546.1039, 555.1948, 561.039, 572.0779, 566.2338]","[0.6230683, 0.626371, 0.6264386, 0.6232626, 0.6298849, 0.6299525, 0.6234907, 0.6203062, 0.6171133, 0.6139373, 0.6010305, 0.601115, 0.5946954, 0.5915109, 0.5720916, 0.5624031, 0.546219, 0.5333038, 0.5203632, 0.5074058, 0.5009524, 0.4912639, 0.4718277, 0.4588787, 0.4394256, 0.429754, 0.4038475, 0.3811509, 0.3714539, 0.3617569, 0.3488164, 0.3326238, 0.322893, 0.309944, 0.3002302, 0.2872727, 0.2840883, 0.2679295, 0.2517538, 0.2420568, 0.2291331, 0.2097223, 0.193572, 0.1904044, 0.1645064, 0.1548685, 0.1451885, 0.1225678, 0.1354999]"
10892,Z,"[294.8052, 301.2987, 305.8442, 310.3896, 316.8831, 324.6753, 329.2208, 337.6623, 346.7532, 341.5584, 355.8442, 360.3896, 366.8831, 369.4805, 375.3247, 382.4675, 388.3117, 392.8571, 396.1039, 401.9481, 411.6883, 419.4805, 425.974, 433.1169, 440.2597, 444.8052, 451.2987, 459.0909, 464.9351, 472.0779, 479.8701, 485.7143, 491.5584, 497.4026, 503.8961, 509.7403, 513.6364, 522.0779, 524.026, 531.8182, 540.2597, 550.6494, 559.0909, 566.8831, 575.3247]","[0.7856277, 0.7987203, 0.8020315, 0.8150987, 0.8249393, 0.8347967, 0.8120916, 0.7926893, 0.7635392, 0.7764798, 0.7213811, 0.698676, 0.6792482, 0.6435097, 0.6273255, 0.6046542, 0.578714, 0.5625129, 0.5397909, 0.5138507, 0.4847091, 0.4522901, 0.4361145, 0.4166952, 0.3810157, 0.3713188, 0.3616471, 0.3422363, 0.3228001, 0.3098849, 0.3002302, 0.284046, 0.2646099, 0.2484257, 0.2452582, 0.22257, 0.2161166, 0.1967142, 0.1869834, 0.1773287, 0.1546743, 0.1320452, 0.132155, 0.1257523, 0.1291141]"
10888,Z,"[301.2987, 305.8442, 309.7403, 313.6364, 321.4286, 326.6234, 332.4675, 339.6104, 347.4026, 353.2468, 360.3896, 370.1299, 374.6753, 380.5195, 387.6623, 396.7532, 403.2468, 408.4416, 415.5844, 422.0779, 427.9221, 435.0649, 442.2078, 447.4026, 453.8961, 459.0909, 464.9351, 472.7273, 479.2208, 485.0649, 492.2078, 497.4026, 504.5455, 509.7403, 516.2338, 521.4286, 525.974, 533.7662, 544.1558, 551.2987, 558.4416, 572.7273, 566.2338]","[0.2231105, 0.2264217, 0.2362285, 0.2395312, 0.2526407, 0.2722205, 0.2820526, 0.2984057, 0.3180192, 0.3343554, 0.3572125, 0.3801035, 0.3964228, 0.4095069, 0.429112, 0.4584986, 0.4748432, 0.4846669, 0.504272, 0.5238687, 0.5402048, 0.5533059, 0.5631549, 0.5827347, 0.5990793, 0.6056509, 0.6219871, 0.6416007, 0.6514412, 0.6612734, 0.6743744, 0.6841981, 0.684291, 0.6908626, 0.6941991, 0.7072748, 0.707334, 0.7074353, 0.7075705, 0.7076634, 0.7077563, 0.7144462, 0.7176138]"
10879,Z,,[]
10892,Z,,[]
10888,Z,,[]
10889,Z,,[]
10922,Z,"[70.22222, 80.44444, 90.66667, 100.4444, 110.2222, 120, 130.2222, 140.4444, 150.2222, 160.4444, 170.2222, 180.4444, 200.4444, 210.2222, 220.4444, 230.2222, 240.4444, 250.2222, 260, 270.6667, 280, 290.2222, 300.4444]","[0.000462963, 0.0005092593, 0.0005092593, 0.0004444444, 0.0003518519, 0.0002361111, 0.0001111111, 2.777778e-05, 9.259259e-06, 5.092593e-05, 0.0001527778, 0.0002962963, 0.0006018519, 0.0007361111, 0.0008518519, 0.0009490741, 0.001013889, 0.001055556, 0.001083333, 0.001083333, 0.001074074, 0.001055556, 0.001013889]"
10929,Z,"[69.33333, 80.88889, 90.66667, 100.8889, 111.1111, 120.4444, 130.6667, 140.4444, 150.2222, 160.4444, 171.1111, 180.4444, 190.2222, 199.5556, 210.6667, 221.3333, 231.1111, 240, 250.2222, 259.5556, 269.7778, 280.4444, 290.2222, 300.8889]","[0.0001666667, 0.0001851852, 0.000212963, 0.0002453704, 0.0002685185, 0.0003055556, 0.0003518519, 0.0003703704, 0.0004027778, 0.0004259259, 0.0004490741, 0.0004444444, 0.0004398148, 0.0004444444, 0.0004398148, 0.0004166667, 0.0003981481, 0.0003564815, 0.0003194444, 0.000287037, 0.0002592593, 0.000212963, 0.0001759259, 0.0001574074]"
11114,Z,"[374.2334, 474.0392, 566.2942, 675.2506, 775.4823, 865.228, 975.865]","[7.800527e-05, 6.402026e-05, 0.000106381, 0.0001512453, 0.0001679237, 0.0001796189, 0.0001954793]"
11112,Z,"[377.8016, 575.7096, 673.6967, 769.6581, 869.7516, 978.2706]","[3.491504e-05, 3.429133e-05, 3.936521e-05, 4.858064e-05, 5.531416e-05, 6.868624e-05]"
11160,Z,"[98.22399, 123.4408, 143.5221, 183.5213, 213.1999, 253.0901, 293.2285]","[0.0004311698, 0.00120874, 0.000953711, 0.0002043916, 2.509903e-05, 2.642137e-06, 1.404471e-05]"
11161,Z,"[97.64766, 123.3954, 143.5839, 183.7084, 213.5359, 252.7347, 293.0215]","[0.0001003957, 0.0008988512, 0.001426836, 0.0006925965, 0.0002247137, 2.600724e-05, 3.638245e-06]"
11162,Z,"[97.92614, 123.3409, 143.2128, 183.4045, 213.6285, 252.8655]","[6.176431e-05, 0.0006299613, 0.001267407, 0.000953711, 0.0004112114, 6.10368e-05]"
11163,Z,"[98.24458, 123.3119, 143.5621, 183.7756, 213.6612, 252.9436, 292.5523]","[4.931368e-05, 0.0005211721, 0.001237726, 0.00107368, 0.0005089669, 0.0001015924, 1.704358e-06]"
11164,Z,,[]
11164,Z,"[102.5508, 142.6736, 182.5427, 212.4358, 292.7745]","[0.0002228246, 0.001493877, 0.000645623, 0.0001319618, 1.623146e-05]"
11165,Z,"[103.076, 142.6706, 182.9376, 212.2589, 252.6502, 292.8473]","[6.502181e-05, 0.001446644, 0.001456975, 0.000616911, 7.53406e-05, 1.127756e-06]"
11166,Z,"[103.0245, 142.9635, 182.9564, 212.2995, 252.0983, 292.9514]","[3.725638e-05, 0.00108335, 0.001785761, 0.0009570147, 0.0001933538, 3.472028e-06]"
11167,Z,"[102.9928, 142.9506, 182.6418, 212.6389, 252.4506, 292.7596]","[2.644628e-05, 0.0009425497, 0.001884046, 0.001185574, 0.0002753135, 1.382263e-05]"
11170,Z,"[112.815, 143.0563, 182.3056, 212.2252, 252.118]","[3.179416e-05, 0.0002085686, 0.0006214801, 0.0003504297, 5.171482e-05]"
11174,Z,"[113.1367, 142.4129, 182.3056, 212.2252, 252.118, 292.6542]","[1.078609e-05, 9.786115e-05, 0.0006703337, 0.0007230277, 0.0002349049, 1.871977e-05]"
11176,Z,"[112.4933, 142.7346, 182.3056, 211.9035, 251.7962, 292.6542]","[5.006457e-06, 6.147979e-05, 0.000648943, 0.0008878852, 0.0003820847, 5.51803e-05]"
11179,Z,"[112.815, 142.7346, 182.3056, 212.2252, 251.7962, 292.6542]","[3.012127e-06, 4.794587e-05, 0.0006559963, 0.0009576805, 0.0004692038, 7.883401e-05]"
11180,Z,"[98.0187, 123.3607, 143.1632, 182.8813, 212.3551, 252.4449, 292.8742]","[0.002346322, 0.002242545, 0.003243067, 0.003168994, 0.002587623, 0.002075182, 0.001697537]"
11181,Z,"[97.69985, 123.4253, 143.1808, 183.1869, 212.646, 253.0768, 292.836]","[0.0002003066, 0.001451792, 0.002880415, 0.004057321, 0.003657096, 0.002962155, 0.002194849]"
11182,Z,"[97.67193, 122.9669, 143.291, 183.2178, 212.984, 252.7168, 292.8111]","[2.416787e-05, 0.0003169039, 0.001372696, 0.003296954, 0.003767351, 0.00333491, 0.002596356]"
11183,Z,"[98.15094, 123.1696, 143.0383, 183.2472, 212.9957, 252.7138, 292.7964]","[9.641197e-05, 8.103401e-05, 0.0007511969, 0.00270569, 0.003480985, 0.003401478, 0.002866036]"
11184,Z,"[98.0951, 123.3342, 143.4291, 183.2648, 213.0016, 252.7124, 292.7949]","[0.0001403515, 2.679122e-05, 0.0005421892, 0.002403129, 0.003346071, 0.003435258, 0.002894498]"
11189,Z,"[103.1778, 142.89, 182.6612, 212.0739, 252.2013, 292.3131]","[0.000953335, 0.00364761, 0.00412892, 0.004335255, 0.003111775, 0.003092574]"
11190,Z,"[103.3321, 143.2634, 182.6639, 212.7275, 252.1878, 292.3009]","[3.929387e-05, 0.001624585, 0.003904905, 0.005892237, 0.004112806, 0.003975]"
11191,Z,"[103.2624, 143.3282, 183.013, 212.396, 251.8464, 292.2928]","[0.0001660212, 0.0004259101, 0.002873285, 0.005572408, 0.004772321, 0.004699106]"
